,Metric,Value
0,MSE,0.006890501677994891
1,RMSE,0.08300904576005491
2,Bias,0.004065017750579829
3,KGE,0.9904987447524636
4,Mean Peak Error,0.19410651444089017
5,Peak Timing Error,304.0
