,Metric,Value
0,MSE,0.008316242027892894
1,RMSE,0.09119343193395506
2,Bias,0.0003857036489001287
3,KGE,0.9884306242851112
4,Mean Peak Error,0.1927177500594815
5,Peak Timing Error,306.6
