,Metric,Value
0,MSE,0.3094694821641597
1,RMSE,0.556299813198027
2,Bias,-0.16682271061989698
3,KGE,0.4798098816307441
4,Mean Peak Error,1.2765486900555942
5,Peak Timing Error,211.8
