,Metric,Value
0,MSE,0.007675961632197733
1,RMSE,0.08761256549261488
2,Bias,0.008394455545911216
3,KGE,0.9835294909171819
4,Mean Peak Error,0.20871187938170085
5,Peak Timing Error,196.25
