,Metric,Value
0,MSE,0.05480188352021327
1,RMSE,0.23409802117961884
2,Bias,-0.007445658384561953
3,KGE,0.9437142937817081
4,Mean Peak Error,0.23151462344245563
5,Peak Timing Error,186.75
