,Metric,Value
0,MSE,1.09728414375137
1,RMSE,1.047513314355178
2,Bias,-0.3513118762545585
3,KGE,-0.18295765631000482
4,Mean Peak Error,1.0441697900983882
5,Peak Timing Error,247.4
