,Metric,Value
0,MSE,0.1581592281194796
1,RMSE,0.39769237875458413
2,Bias,-0.058682587530042664
3,KGE,0.7798835047181144
4,Mean Peak Error,0.4734821098422309
5,Peak Timing Error,339.6
