,Metric,Value
0,MSE,0.005569314207385153
1,RMSE,0.07462783801896684
2,Bias,-0.014479953473816462
3,KGE,0.9711761182395697
4,Mean Peak Error,0.17922422103019797
5,Peak Timing Error,326.4
