,Metric,Value
0,MSE,0.014034540310108303
1,RMSE,0.11846746519660284
2,Bias,-0.0179219996660722
3,KGE,0.9316808870787763
4,Mean Peak Error,0.21889198093306622
5,Peak Timing Error,333.2
