,Metric,Value
0,MSE,0.00208336975976408
1,RMSE,0.04564394548857581
2,Bias,-0.003956167221283792
3,KGE,0.9670780235748917
4,Mean Peak Error,0.18038507221829497
5,Peak Timing Error,301.8
