,Metric,Value
0,MSE,0.02066390577370541
1,RMSE,0.14374945486402865
2,Bias,-0.019781000668202157
3,KGE,0.9304371980085218
4,Mean Peak Error,0.20985410629403195
5,Peak Timing Error,317.6
