,Metric,Value
0,MSE,0.005340898252662201
1,RMSE,0.07308144944281142
2,Bias,-0.018712587531619883
3,KGE,0.9583809526888285
4,Mean Peak Error,0.17289178265051497
5,Peak Timing Error,171.75
