,Metric,Value
0,MSE,0.0015297691462303773
1,RMSE,0.039112263373913526
2,Bias,-0.014723131096722393
3,KGE,0.9657557945954316
4,Mean Peak Error,0.16401413045259558
5,Peak Timing Error,300.2
