,Metric,Value
0,MSE,0.015707876617566563
1,RMSE,0.12533106804606176
2,Bias,-0.016287596989692302
3,KGE,0.9451868293563992
4,Mean Peak Error,0.19676161824357113
5,Peak Timing Error,314.0
