,Metric,Value
0,MSE,0.03532927750209495
1,RMSE,0.1879608403420642
2,Bias,0.01667286492252484
3,KGE,0.9386778786736225
4,Mean Peak Error,0.1628188381587087
5,Peak Timing Error,207.75
