,Metric,Value
0,MSE,0.15935785401687902
1,RMSE,0.3991965105269321
2,Bias,-0.07089558379934836
3,KGE,0.7668267975276284
4,Mean Peak Error,0.6402969869013128
5,Peak Timing Error,319.8
