,Metric,Value
0,MSE,0.007494543628476322
1,RMSE,0.0865710322710566
2,Bias,-0.012065038104298495
3,KGE,0.9459835853634669
4,Mean Peak Error,0.20413108418737136
5,Peak Timing Error,198.0
