,Metric,Value
0,MSE,0.011349804376729744
1,RMSE,0.10653546065385809
2,Bias,0.017899170154921085
3,KGE,0.9607052974797513
4,Mean Peak Error,0.21682635169448755
5,Peak Timing Error,302.6
