,Metric,Value
0,MSE,0.006190263020632364
1,RMSE,0.07867822456456655
2,Bias,-0.001329823166337284
3,KGE,0.9774714838857613
4,Mean Peak Error,0.20177889061884535
5,Peak Timing Error,183.25
