,Metric,Value
0,MSE,0.07646834714121853
1,RMSE,0.2765291072224017
2,Bias,-0.05679568464886267
3,KGE,0.8240136913990743
4,Mean Peak Error,0.3274396863372768
5,Peak Timing Error,211.75
