,Metric,Value
0,MSE,0.0019582457336500872
1,RMSE,0.04425207038828904
2,Bias,-0.013577627781165188
3,KGE,0.974675424796383
4,Mean Peak Error,0.15676310580196282
5,Peak Timing Error,300.8
