,Metric,Value
0,MSE,0.002215362039522666
1,RMSE,0.04706763261013524
2,Bias,-0.011008601510559837
3,KGE,0.9575793975310085
4,Mean Peak Error,0.17908412655789113
5,Peak Timing Error,299.0
