,Metric,Value
0,MSE,0.26470565317810985
1,RMSE,0.5144955327095755
2,Bias,-0.097798509144498
3,KGE,0.669298481172921
4,Mean Peak Error,1.2424480144174497
5,Peak Timing Error,285.4
