,Metric,Value
0,MSE,0.0008116997844687936
1,RMSE,0.028490345460678315
2,Bias,-0.004615193893281199
3,KGE,0.9879649637467155
4,Mean Peak Error,0.16509204218190457
5,Peak Timing Error,306.2
