,Metric,Value
0,MSE,0.7158874715576116
1,RMSE,0.8461013364589443
2,Bias,-0.33662847282761693
3,KGE,-0.3188042252759209
4,Mean Peak Error,0.7435993051326847
5,Peak Timing Error,304.0
