,Metric,Value
0,MSE,0.009898620064132838
1,RMSE,0.09949180903035605
2,Bias,-0.013051629410334574
3,KGE,0.9533912348829308
4,Mean Peak Error,0.19035603372943005
5,Peak Timing Error,302.4
