,Metric,Value
0,MSE,0.0010004395653284133
1,RMSE,0.031629725976182806
2,Bias,-0.014095721267163233
3,KGE,0.9671362247928581
4,Mean Peak Error,0.1722382835668554
5,Peak Timing Error,303.0
