,Metric,Value
0,MSE,0.0010877834019488225
1,RMSE,0.032981561545033344
2,Bias,0.0015826103218430857
3,KGE,0.9745894968127671
4,Mean Peak Error,0.0865610965676515
5,Peak Timing Error,45.5
